
Devices
1000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
848,3,0,0,0,0,0,0,202,300,0
849,0,0,0,0,0,0,0,202,300,0
849,1,0,0,0,0,0,0,202,300,0
849,2,0,0,0,0,0,0,202,300,0
849,3,0,0,0,0,0,0,202,300,0
850,0,0,0,0,0,0,0,202,300,0
850,1,0,0,0,0,0,0,202,300,0
850,2,0,0,0,0,0,0,202,300,0
850,3,0,0,0,0,0,0,202,300,0
851,0,0,0,0,0,0,0,202,300,0
851,1,0,0,0,0,0,0,202,300,0
851,2,0,0,0,0,0,0,202,300,0
851,3,0,0,0,0,0,0,202,300,0
852,0,0,0,0,0,0,0,202,300,0
852,1,0,0,0,0,0,0,202,300,0
852,2,0,0,0,0,0,0,202,300,0
852,3,0,0,0,0,0,0,202,300,0
853,0,0,0,0,0,0,0,202,300,0
853,1,0,0,0,0,0,0,202,300,0
853,2,0,0,0,0,0,0,202,300,0
853,3,0,0,0,0,0,0,202,300,0
854,0,0,0,0,0,0,0,202,300,0
854,1,0,0,0,0,0,0,202,300,0
854,2,0,0,0,0,0,0,202,300,0
854,3,0,0,0,0,0,0,202,300,0
855,0,0,0,0,0,0,0,202,300,0
855,1,0,0,0,0,0,0,202,300,0
855,2,0,0,0,0,0,0,202,300,0
855,3,0,0,0,0,0,0,202,300,0
856,0,0,0,0,0,0,0,202,300,0
856,1,0,0,0,0,0,0,202,300,0
856,2,0,0,0,0,0,0,202,300,0
856,3,0,0,0,0,0,0,202,300,0
857,0,0,0,0,0,0,0,202,300,0
857,1,0,0,0,0,0,0,202,300,0
857,2,0,0,0,0,0,0,202,300,0
857,3,0,0,0,0,0,0,202,300,0
858,0,0,0,0,0,0,0,202,300,0
858,1,0,0,0,0,0,0,202,300,0
858,2,0,0,0,0,0,0,202,300,0
858,3,0,0,0,0,0,0,202,300,0
859,0,0,0,0,0,0,0,202,300,0
859,1,0,0,0,0,0,0,202,300,0
859,2,0,0,0,0,0,0,202,300,0
859,3,0,0,0,0,0,0,202,300,0
860,0,0,0,0,0,0,0,202,300,0
860,1,0,0,0,0,0,0,202,300,0
860,2,0,0,0,0,0,0,202,300,0
860,3,0,0,0,0,0,0,202,300,0
861,0,0,0,0,0,0,0,202,300,0
861,1,0,0,0,0,0,0,202,300,0
861,2,0,0,0,0,0,0,202,300,0
861,3,0,0,0,0,0,0,202,300,0
862,0,0,0,0,0,0,0,202,300,0
862,1,0,0,0,0,0,0,202,300,0
862,2,0,0,0,0,0,0,202,300,0
862,3,0,0,0,0,0,0,202,300,0
863,0,0,0,0,0,0,0,202,300,0
863,1,0,0,0,0,0,0,202,300,0
863,2,0,0,0,0,0,0,202,300,0
863,3,0,0,0,0,0,0,202,300,0
864,0,0,0,0,0,0,0,202,300,0
864,1,0,0,0,0,0,0,202,300,0
864,2,0,0,0,0,0,0,202,300,0
864,3,0,0,0,0,0,0,202,300,0
865,0,0,0,0,0,0,0,202,300,0
865,1,0,0,0,0,0,0,202,300,0
865,2,0,0,0,0,0,0,202,300,0
865,3,0,0,0,0,0,0,202,300,0
866,0,0,0,0,0,0,0,202,300,0
866,1,0,0,0,0,0,0,202,300,0
866,2,0,0,0,0,0,0,202,300,0
866,3,0,0,0,0,0,0,202,300,0
867,0,0,0,0,0,0,0,202,300,0
867,1,0,0,0,0,0,0,202,300,0
867,2,0,0,0,0,0,0,202,300,0
867,3,0,0,0,0,0,0,202,300,0
868,0,0,0,0,0,0,0,202,300,0
868,1,0,0,0,0,0,0,202,300,0
868,2,0,0,0,0,0,0,202,300,0
868,3,0,0,0,0,0,0,202,300,0
869,0,0,0,0,0,0,0,202,300,0
869,1,0,0,0,0,0,0,202,300,0
869,2,0,0,0,0,0,0,202,300,0
869,3,0,0,0,0,0,0,202,300,0
870,0,0,0,0,0,0,0,202,300,0
870,1,0,0,0,0,0,0,202,300,0
870,2,0,0,0,0,0,0,202,300,0
870,3,0,0,0,0,0,0,202,300,0
871,0,0,0,0,0,0,0,202,300,0
871,1,0,0,0,0,0,0,202,300,0
871,2,0,0,0,0,0,0,202,300,0
871,3,0,0,0,0,0,0,202,300,0
872,0,0,0,0,0,0,0,202,300,0
872,1,0,0,0,0,0,0,202,300,0
872,2,0,0,0,0,0,0,202,300,0
872,3,0,0,0,0,0,0,202,300,0
873,0,0,0,0,0,0,0,202,300,0
873,1,0,0,0,0,0,0,202,300,0
873,2,0,0,0,0,0,0,202,300,0
873,3,0,0,0,0,0,0,202,300,0
874,0,0,0,0,0,0,0,202,300,0
874,1,0,0,0,0,0,0,202,300,0
874,2,0,0,0,0,0,0,202,300,0
874,3,0,0,0,0,0,0,202,300,0
875,0,0,0,0,0,0,0,202,300,0
875,1,0,0,0,0,0,0,202,300,0
875,2,0,0,0,0,0,0,202,300,0
875,3,0,0,0,0,0,0,202,300,0
876,0,0,0,0,0,0,0,202,300,0
876,1,0,0,0,0,0,0,202,300,0
876,2,0,0,0,0,0,0,202,300,0
876,3,0,0,0,0,0,0,202,300,0
877,0,0,0,0,0,0,0,202,300,0
877,1,0,0,0,0,0,0,202,300,0
877,2,0,0,0,0,0,0,202,300,0
877,3,0,0,0,0,0,0,202,300,0
878,0,0,0,0,0,0,0,202,300,0
878,1,0,0,0,0,0,0,202,300,0
878,2,0,0,0,0,0,0,202,300,0
878,3,0,0,0,0,0,0,202,300,0
879,0,0,0,0,0,0,0,202,300,0
879,1,0,0,0,0,0,0,202,300,0
879,2,0,0,0,0,0,0,202,300,0
879,3,0,0,0,0,0,0,202,300,0
880,0,0,0,0,0,0,0,202,300,0
880,1,0,0,0,0,0,0,202,300,0
880,2,0,0,0,0,0,0,202,300,0
880,3,0,0,0,0,0,0,202,300,0
881,0,0,0,0,0,0,0,202,300,0
881,1,0,0,0,0,0,0,202,300,0
881,2,0,0,0,0,0,0,202,300,0
881,3,0,0,0,0,0,0,202,300,0
882,0,0,0,0,0,0,0,202,300,0
882,1,0,0,0,0,0,0,202,300,0
882,2,0,0,0,0,0,0,202,300,0
882,3,0,0,0,0,0,0,202,300,0
883,0,0,0,0,0,0,0,202,300,0
883,1,0,0,0,0,0,0,202,300,0
883,2,0,0,0,0,0,0,202,300,0
883,3,0,0,0,0,0,0,202,300,0
884,0,0,0,0,0,0,0,202,300,0
884,1,0,0,0,0,0,0,202,300,0
884,2,0,0,0,0,0,0,202,300,0
884,3,0,0,0,0,0,0,202,300,0
885,0,0,0,0,0,0,0,202,300,0
885,1,0,0,0,0,0,0,202,300,0
885,2,0,0,0,0,0,0,202,300,0
885,3,0,0,0,0,0,0,202,300,0
886,0,0,0,0,0,0,0,202,300,0
886,1,0,0,0,0,0,0,202,300,0
886,2,0,0,0,0,0,0,202,300,0
886,3,0,0,0,0,0,0,202,300,0
887,0,0,0,0,0,0,0,202,300,0
887,1,0,0,0,0,0,0,202,300,0
887,2,0,0,0,0,0,0,202,300,0
887,3,0,0,0,0,0,0,202,300,0
888,0,0,0,0,0,0,0,202,300,0
888,1,0,0,0,0,0,0,202,300,0
888,2,0,0,0,0,0,0,202,300,0
888,3,0,0,0,0,0,0,202,300,0
889,0,0,0,0,0,0,0,202,300,0
889,1,0,0,0,0,0,0,202,300,0
889,2,0,0,0,0,0,0,202,300,0
889,3,0,0,0,0,0,0,202,300,0
890,0,0,0,0,0,0,0,202,300,0
890,1,0,0,0,0,0,0,202,300,0
890,2,0,0,0,0,0,0,202,300,0
890,3,0,0,0,0,0,0,202,300,0
891,0,0,0,0,0,0,0,202,300,0
891,1,0,0,0,0,0,0,202,300,0
891,2,0,0,0,0,0,0,202,300,0
891,3,0,0,0,0,0,0,202,300,0
892,0,0,0,0,0,0,0,202,300,0
892,1,0,0,0,0,0,0,202,300,0
892,2,0,0,0,0,0,0,202,300,0
892,3,0,0,0,0,0,0,202,300,0
893,0,0,0,0,0,0,0,202,300,0
893,1,0,0,0,0,0,0,202,300,0
893,2,0,0,0,0,0,0,202,300,0
893,3,0,0,0,0,0,0,202,300,0
894,0,0,0,0,0,0,0,202,300,0
894,1,0,0,0,0,0,0,202,300,0
894,2,0,0,0,0,0,0,202,300,0
894,3,0,0,0,0,0,0,202,300,0
895,0,0,0,0,0,0,0,202,300,0
895,1,0,0,0,0,0,0,202,300,0
895,2,0,0,0,0,0,0,202,300,0
895,3,0,0,0,0,0,0,202,300,0
896,0,0,0,0,0,0,0,202,300,0
896,1,0,0,0,0,0,0,202,300,0
896,2,0,0,0,0,0,0,202,300,0
896,3,0,0,0,0,0,0,202,300,0
897,0,0,0,0,0,0,0,202,300,0
897,1,0,0,0,0,0,0,202,300,0
897,2,0,0,0,0,0,0,202,300,0
897,3,0,0,0,0,0,0,202,300,0
898,0,0,0,0,0,0,0,202,300,0
898,1,0,0,0,0,0,0,202,300,0
898,2,0,0,0,0,0,0,202,300,0
898,3,0,0,0,0,0,0,202,300,0
899,0,0,0,0,0,0,0,202,300,0
899,1,0,0,0,0,0,0,202,300,0
899,2,0,0,0,0,0,0,202,300,0
899,3,0,0,0,0,0,0,202,300,0
900,0,0,0,0,0,0,0,202,300,0
900,1,0,0,0,0,0,0,202,300,0
900,2,0,0,0,0,0,0,202,300,0
900,3,0,0,0,0,0,0,202,300,0
901,0,0,0,0,0,0,0,202,300,0
901,1,0,0,0,0,0,0,202,300,0
901,2,0,0,0,0,0,0,202,300,0
901,3,0,0,0,0,0,0,202,300,0
902,0,0,0,0,0,0,0,202,300,0
902,1,0,0,0,0,0,0,202,300,0
902,2,0,0,0,0,0,0,202,300,0
902,3,0,0,0,0,0,0,202,300,0
903,0,0,0,0,0,0,0,202,300,0
903,1,0,0,0,0,0,0,202,300,0
903,2,0,0,0,0,0,0,202,300,0
903,3,0,0,0,0,0,0,202,300,0
904,0,0,0,0,0,0,0,202,300,0
904,1,0,0,0,0,0,0,202,300,0
904,2,0,0,0,0,0,0,202,300,0
904,3,0,0,0,0,0,0,202,300,0
905,0,0,0,0,0,0,0,202,300,0
905,1,0,0,0,0,0,0,202,300,0
905,2,0,0,0,0,0,0,202,300,0
905,3,0,0,0,0,0,0,202,300,0
906,0,0,0,0,0,0,0,202,300,0
906,1,0,0,0,0,0,0,202,300,0
906,2,0,0,0,0,0,0,202,300,0
906,3,0,0,0,0,0,0,202,300,0
907,0,0,0,0,0,0,0,202,300,0
907,1,0,0,0,0,0,0,202,300,0
907,2,0,0,0,0,0,0,202,300,0
907,3,0,0,0,0,0,0,202,300,0
908,0,0,0,0,0,0,0,202,300,0
908,1,0,0,0,0,0,0,202,300,0
908,2,0,0,0,0,0,0,202,300,0
908,3,0,0,0,0,0,0,202,300,0
909,0,0,0,0,0,0,0,202,300,0
909,1,0,0,0,0,0,0,202,300,0
909,2,0,0,0,0,0,0,202,300,0
909,3,0,0,0,0,0,0,202,300,0
910,0,0,0,0,0,0,0,202,300,0
910,1,0,0,0,0,0,0,202,300,0
910,2,0,0,0,0,0,0,202,300,0
910,3,0,0,0,0,0,0,202,300,0
911,0,0,0,0,0,0,0,202,300,0
911,1,0,0,0,0,0,0,202,300,0
911,2,0,0,0,0,0,0,202,300,0
911,3,0,0,0,0,0,0,202,300,0
912,0,0,0,0,0,0,0,202,300,0
912,1,0,0,0,0,0,0,202,300,0
912,2,0,0,0,0,0,0,202,300,0
912,3,0,0,0,0,0,0,202,300,0
913,0,0,0,0,0,0,0,202,300,0
913,1,0,0,0,0,0,0,202,300,0
913,2,0,0,0,0,0,0,202,300,0
913,3,0,0,0,0,0,0,202,300,0
914,0,0,0,0,0,0,0,202,300,0
914,1,0,0,0,0,0,0,202,300,0
914,2,0,0,0,0,0,0,202,300,0
914,3,0,0,0,0,0,0,202,300,0
915,0,0,0,0,0,0,0,202,300,0
915,1,0,0,0,0,0,0,202,300,0
915,2,0,0,0,0,0,0,202,300,0
915,3,0,0,0,0,0,0,202,300,0
916,0,0,0,0,0,0,0,202,300,0
916,1,0,0,0,0,0,0,202,300,0
916,2,0,0,0,0,0,0,202,300,0
916,3,0,0,0,0,0,0,202,300,0
917,0,0,0,0,0,0,0,202,300,0
917,1,0,0,0,0,0,0,202,300,0
917,2,0,0,0,0,0,0,202,300,0
917,3,0,0,0,0,0,0,202,300,0
918,0,0,0,0,0,0,0,202,300,0
918,1,0,0,0,0,0,0,202,300,0
918,2,0,0,0,0,0,0,202,300,0
918,3,0,0,0,0,0,0,202,300,0
919,0,0,0,0,0,0,0,202,300,0
919,1,0,0,0,0,0,0,202,300,0
919,2,0,0,0,0,0,0,202,300,0
919,3,0,0,0,0,0,0,202,300,0
920,0,0,0,0,0,0,0,202,300,0
920,1,0,0,0,0,0,0,202,300,0
920,2,0,0,0,0,0,0,202,300,0
920,3,0,0,0,0,0,0,202,300,0
921,0,0,0,0,0,0,0,202,300,0
921,1,0,0,0,0,0,0,202,300,0
921,2,0,0,0,0,0,0,202,300,0
921,3,0,0,0,0,0,0,202,300,0
922,0,0,0,0,0,0,0,202,300,0
922,1,0,0,0,0,0,0,202,300,0
922,2,0,0,0,0,0,0,202,300,0
922,3,0,0,0,0,0,0,202,300,0
923,0,0,0,0,0,0,0,202,300,0
923,1,0,0,0,0,0,0,202,300,0
923,2,0,0,0,0,0,0,202,300,0
923,3,0,0,0,0,0,0,202,300,0
924,0,0,0,0,0,0,0,202,300,0
924,1,0,0,0,0,0,0,202,300,0
924,2,0,0,0,0,0,0,202,300,0
924,3,0,0,0,0,0,0,202,300,0
925,0,0,0,0,0,0,0,202,300,0
925,1,0,0,0,0,0,0,202,300,0
925,2,0,0,0,0,0,0,202,300,0
925,3,0,0,0,0,0,0,202,300,0
926,0,0,0,0,0,0,0,202,300,0
926,1,0,0,0,0,0,0,202,300,0
926,2,0,0,0,0,0,0,202,300,0
926,3,0,0,0,0,0,0,202,300,0
927,0,0,0,0,0,0,0,202,300,0
927,1,0,0,0,0,0,0,202,300,0
927,2,0,0,0,0,0,0,202,300,0
927,3,0,0,0,0,0,0,202,300,0
928,0,0,0,0,0,0,0,202,300,0
928,1,0,0,0,0,0,0,202,300,0
928,2,0,0,0,0,0,0,202,300,0
928,3,0,0,0,0,0,0,202,300,0
929,0,0,0,0,0,0,0,202,300,0
929,1,0,0,0,0,0,0,202,300,0
929,2,0,0,0,0,0,0,202,300,0
929,3,0,0,0,0,0,0,202,300,0
930,0,0,0,0,0,0,0,202,300,0
930,1,0,0,0,0,0,0,202,300,0
930,2,0,0,0,0,0,0,202,300,0
930,3,0,0,0,0,0,0,202,300,0
931,0,0,0,0,0,0,0,202,300,0
931,1,0,0,0,0,0,0,202,300,0
931,2,0,0,0,0,0,0,202,300,0
931,3,0,0,0,0,0,0,202,300,0
932,0,0,0,0,0,0,0,202,300,0
932,1,0,0,0,0,0,0,202,300,0
932,2,0,0,0,0,0,0,202,300,0
932,3,0,0,0,0,0,0,202,300,0
933,0,0,0,0,0,0,0,202,300,0
933,1,0,0,0,0,0,0,202,300,0
933,2,0,0,0,0,0,0,202,300,0
933,3,0,0,0,0,0,0,202,300,0
934,0,0,0,0,0,0,0,202,300,0
934,1,0,0,0,0,0,0,202,300,0
934,2,0,0,0,0,0,0,202,300,0
934,3,0,0,0,0,0,0,202,300,0
935,0,0,0,0,0,0,0,202,300,0
935,1,0,0,0,0,0,0,202,300,0
935,2,0,0,0,0,0,0,202,300,0
935,3,0,0,0,0,0,0,202,300,0
936,0,0,0,0,0,0,0,202,300,0
936,1,0,0,0,0,0,0,202,300,0
936,2,0,0,0,0,0,0,202,300,0
936,3,0,0,0,0,0,0,202,300,0
937,0,0,0,0,0,0,0,202,300,0
937,1,0,0,0,0,0,0,202,300,0
937,2,0,0,0,0,0,0,202,300,0
937,3,0,0,0,0,0,0,202,300,0
938,0,0,0,0,0,0,0,202,300,0
938,1,0,0,0,0,0,0,202,300,0
938,2,0,0,0,0,0,0,202,300,0
938,3,0,0,0,0,0,0,202,300,0
939,0,0,0,0,0,0,0,202,300,0
939,1,0,0,0,0,0,0,202,300,0
939,2,0,0,0,0,0,0,202,300,0
939,3,0,0,0,0,0,0,202,300,0
940,0,0,0,0,0,0,0,202,300,0
940,1,0,0,0,0,0,0,202,300,0
940,2,0,0,0,0,0,0,202,300,0
940,3,0,0,0,0,0,0,202,300,0
941,0,0,0,0,0,0,0,202,300,0
941,1,0,0,0,0,0,0,202,300,0
941,2,0,0,0,0,0,0,202,300,0
941,3,0,0,0,0,0,0,202,300,0
942,0,0,0,0,0,0,0,202,300,0
942,1,0,0,0,0,0,0,202,300,0
942,2,0,0,0,0,0,0,202,300,0
942,3,0,0,0,0,0,0,202,300,0
943,0,0,0,0,0,0,0,202,300,0
943,1,0,0,0,0,0,0,202,300,0
943,2,0,0,0,0,0,0,202,300,0
943,3,0,0,0,0,0,0,202,300,0
944,0,0,0,0,0,0,0,202,300,0
944,1,0,0,0,0,0,0,202,300,0
944,2,0,0,0,0,0,0,202,300,0
944,3,0,0,0,0,0,0,202,300,0
945,0,0,0,0,0,0,0,202,300,0
945,1,0,0,0,0,0,0,202,300,0
945,2,0,0,0,0,0,0,202,300,0
945,3,0,0,0,0,0,0,202,300,0
946,0,0,0,0,0,0,0,202,300,0
946,1,0,0,0,0,0,0,202,300,0
946,2,0,0,0,0,0,0,202,300,0
946,3,0,0,0,0,0,0,202,300,0
947,0,0,0,0,0,0,0,202,300,0
947,1,0,0,0,0,0,0,202,300,0
947,2,0,0,0,0,0,0,202,300,0
947,3,0,0,0,0,0,0,202,300,0
948,0,0,0,0,0,0,0,202,300,0
948,1,0,0,0,0,0,0,202,300,0
948,2,0,0,0,0,0,0,202,300,0
948,3,0,0,0,0,0,0,202,300,0
949,0,0,0,0,0,0,0,202,300,0
949,1,0,0,0,0,0,0,202,300,0
949,2,0,0,0,0,0,0,202,300,0
949,3,0,0,0,0,0,0,202,300,0
950,0,0,0,0,0,0,0,202,300,0
950,1,0,0,0,0,0,0,202,300,0
950,2,0,0,0,0,0,0,202,300,0
950,3,0,0,0,0,0,0,202,300,0
951,0,0,0,0,0,0,0,202,300,0
951,1,0,0,0,0,0,0,202,300,0
951,2,0,0,0,0,0,0,202,300,0
951,3,0,0,0,0,0,0,202,300,0
952,0,0,0,0,0,0,0,202,300,0
952,1,0,0,0,0,0,0,202,300,0
952,2,0,0,0,0,0,0,202,300,0
952,3,0,0,0,0,0,0,202,300,0
953,0,0,0,0,0,0,0,202,300,0
953,1,0,0,0,0,0,0,202,300,0
953,2,0,0,0,0,0,0,202,300,0
953,3,0,0,0,0,0,0,202,300,0
954,0,0,0,0,0,0,0,202,300,0
954,1,0,0,0,0,0,0,202,300,0
954,2,0,0,0,0,0,0,202,300,0
954,3,0,0,0,0,0,0,202,300,0
955,0,0,0,0,0,0,0,202,300,0
955,1,0,0,0,0,0,0,202,300,0
955,2,0,0,0,0,0,0,202,300,0
955,3,0,0,0,0,0,0,202,300,0
956,0,0,0,0,0,0,0,202,300,0
956,1,0,0,0,0,0,0,202,300,0
956,2,0,0,0,0,0,0,202,300,0
956,3,0,0,0,0,0,0,202,300,0
957,0,0,0,0,0,0,0,202,300,0
957,1,0,0,0,0,0,0,202,300,0
957,2,0,0,0,0,0,0,202,300,0
957,3,0,0,0,0,0,0,202,300,0
958,0,0,0,0,0,0,0,202,300,0
958,1,0,0,0,0,0,0,202,300,0
958,2,0,0,0,0,0,0,202,300,0
958,3,0,0,0,0,0,0,202,300,0
959,0,0,0,0,0,0,0,202,300,0
959,1,0,0,0,0,0,0,202,300,0
959,2,0,0,0,0,0,0,202,300,0
959,3,0,0,0,0,0,0,202,300,0
960,0,0,0,0,0,0,0,202,300,0
960,1,0,0,0,0,0,0,202,300,0
960,2,0,0,0,0,0,0,202,300,0
960,3,0,0,0,0,0,0,202,300,0
961,0,0,0,0,0,0,0,202,300,0
961,1,0,0,0,0,0,0,202,300,0
961,2,0,0,0,0,0,0,202,300,0
961,3,0,0,0,0,0,0,202,300,0
962,0,0,0,0,0,0,0,202,300,0
962,1,0,0,0,0,0,0,202,300,0
962,2,0,0,0,0,0,0,202,300,0
962,3,0,0,0,0,0,0,202,300,0
963,0,0,0,0,0,0,0,202,300,0
963,1,0,0,0,0,0,0,202,300,0
963,2,0,0,0,0,0,0,202,300,0
963,3,0,0,0,0,0,0,202,300,0
964,0,0,0,0,0,0,0,202,300,0
964,1,0,0,0,0,0,0,202,300,0
964,2,0,0,0,0,0,0,202,300,0
964,3,0,0,0,0,0,0,202,300,0
965,0,0,0,0,0,0,0,202,300,0
965,1,0,0,0,0,0,0,202,300,0
965,2,0,0,0,0,0,0,202,300,0
965,3,0,0,0,0,0,0,202,300,0
966,0,0,0,0,0,0,0,202,300,0
966,1,0,0,0,0,0,0,202,300,0
966,2,0,0,0,0,0,0,202,300,0
966,3,0,0,0,0,0,0,202,300,0
967,0,0,0,0,0,0,0,202,300,0
967,1,0,0,0,0,0,0,202,300,0
967,2,0,0,0,0,0,0,202,300,0
967,3,0,0,0,0,0,0,202,300,0
968,0,0,0,0,0,0,0,202,300,0
968,1,0,0,0,0,0,0,202,300,0
968,2,0,0,0,0,0,0,202,300,0
968,3,0,0,0,0,0,0,202,300,0
969,0,0,0,0,0,0,0,202,300,0
969,1,0,0,0,0,0,0,202,300,0
969,2,0,0,0,0,0,0,202,300,0
969,3,0,0,0,0,0,0,202,300,0
970,0,0,0,0,0,0,0,202,300,0
970,1,0,0,0,0,0,0,202,300,0
970,2,0,0,0,0,0,0,202,300,0
970,3,0,0,0,0,0,0,202,300,0
971,0,0,0,0,0,0,0,202,300,0
971,1,0,0,0,0,0,0,202,300,0
971,2,0,0,0,0,0,0,202,300,0
971,3,0,0,0,0,0,0,202,300,0
972,0,0,0,0,0,0,0,202,300,0
972,1,0,0,0,0,0,0,202,300,0
972,2,0,0,0,0,0,0,202,300,0
972,3,0,0,0,0,0,0,202,300,0
973,0,0,0,0,0,0,0,202,300,0
973,1,0,0,0,0,0,0,202,300,0
973,2,0,0,0,0,0,0,202,300,0
973,3,0,0,0,0,0,0,202,300,0
974,0,0,0,0,0,0,0,202,300,0
974,1,0,0,0,0,0,0,202,300,0
974,2,0,0,0,0,0,0,202,300,0
974,3,0,0,0,0,0,0,202,300,0
975,0,0,0,0,0,0,0,202,300,0
975,1,0,0,0,0,0,0,202,300,0
975,2,0,0,0,0,0,0,202,300,0
975,3,0,0,0,0,0,0,202,300,0
976,0,0,0,0,0,0,0,202,300,0
976,1,0,0,0,0,0,0,202,300,0
976,2,0,0,0,0,0,0,202,300,0
976,3,0,0,0,0,0,0,202,300,0
977,0,0,0,0,0,0,0,202,300,0
977,1,0,0,0,0,0,0,202,300,0
977,2,0,0,0,0,0,0,202,300,0
977,3,0,0,0,0,0,0,202,300,0
978,0,0,0,0,0,0,0,202,300,0
978,1,0,0,0,0,0,0,202,300,0
978,2,0,0,0,0,0,0,202,300,0
978,3,0,0,0,0,0,0,202,300,0
979,0,0,0,0,0,0,0,202,300,0
979,1,0,0,0,0,0,0,202,300,0
979,2,0,0,0,0,0,0,202,300,0
979,3,0,0,0,0,0,0,202,300,0
980,0,0,0,0,0,0,0,202,300,0
980,1,0,0,0,0,0,0,202,300,0
980,2,0,0,0,0,0,0,202,300,0
980,3,0,0,0,0,0,0,202,300,0
981,0,0,0,0,0,0,0,202,300,0
981,1,0,0,0,0,0,0,202,300,0
981,2,0,0,0,0,0,0,202,300,0
981,3,0,0,0,0,0,0,202,300,0
982,0,0,0,0,0,0,0,202,300,0
982,1,0,0,0,0,0,0,202,300,0
982,2,0,0,0,0,0,0,202,300,0
982,3,0,0,0,0,0,0,202,300,0
983,0,0,0,0,0,0,0,202,300,0
983,1,0,0,0,0,0,0,202,300,0
983,2,0,0,0,0,0,0,202,300,0
983,3,0,0,0,0,0,0,202,300,0
984,0,0,0,0,0,0,0,202,300,0
984,1,0,0,0,0,0,0,202,300,0
984,2,0,0,0,0,0,0,202,300,0
984,3,0,0,0,0,0,0,202,300,0
985,0,0,0,0,0,0,0,202,300,0
985,1,0,0,0,0,0,0,202,300,0
985,2,0,0,0,0,0,0,202,300,0
985,3,0,0,0,0,0,0,202,300,0
986,0,0,0,0,0,0,0,202,300,0
986,1,0,0,0,0,0,0,202,300,0
986,2,0,0,0,0,0,0,202,300,0
986,3,0,0,0,0,0,0,202,300,0
987,0,0,0,0,0,0,0,202,300,0
987,1,0,0,0,0,0,0,202,300,0
987,2,0,0,0,0,0,0,202,300,0
987,3,0,0,0,0,0,0,202,300,0
988,0,0,0,0,0,0,0,202,300,0
988,1,0,0,0,0,0,0,202,300,0
988,2,0,0,0,0,0,0,202,300,0
988,3,0,0,0,0,0,0,202,300,0
989,0,0,0,0,0,0,0,202,300,0
989,1,0,0,0,0,0,0,202,300,0
989,2,0,0,0,0,0,0,202,300,0
989,3,0,0,0,0,0,0,202,300,0
990,0,0,0,0,0,0,0,202,300,0
990,1,0,0,0,0,0,0,202,300,0
990,2,0,0,0,0,0,0,202,300,0
990,3,0,0,0,0,0,0,202,300,0
991,0,0,0,0,0,0,0,202,300,0
991,1,0,0,0,0,0,0,202,300,0
991,2,0,0,0,0,0,0,202,300,0
991,3,0,0,0,0,0,0,202,300,0
992,0,0,0,0,0,0,0,202,300,0
992,1,0,0,0,0,0,0,202,300,0
992,2,0,0,0,0,0,0,202,300,0
992,3,0,0,0,0,0,0,202,300,0
993,0,0,0,0,0,0,0,202,300,0
993,1,0,0,0,0,0,0,202,300,0
993,2,0,0,0,0,0,0,202,300,0
993,3,0,0,0,0,0,0,202,300,0
994,0,0,0,0,0,0,0,202,300,0
994,1,0,0,0,0,0,0,202,300,0
994,2,0,0,0,0,0,0,202,300,0
994,3,0,0,0,0,0,0,202,300,0
995,0,0,0,0,0,0,0,202,300,0
995,1,0,0,0,0,0,0,202,300,0
995,2,0,0,0,0,0,0,202,300,0
995,3,0,0,0,0,0,0,202,300,0
996,0,0,0,0,0,0,0,202,300,0
996,1,0,0,0,0,0,0,202,300,0
996,2,0,0,0,0,0,0,202,300,0
996,3,0,0,0,0,0,0,202,300,0
997,0,0,0,0,0,0,0,202,300,0
997,1,0,0,0,0,0,0,202,300,0
997,2,0,0,0,0,0,0,202,300,0
997,3,0,0,0,0,0,0,202,300,0
998,0,0,0,0,0,0,0,202,300,0
998,1,0,0,0,0,0,0,202,300,0
998,2,0,0,0,0,0,0,202,300,0
998,3,0,0,0,0,0,0,202,300,0
999,0,0,0,0,0,0,0,202,300,0
999,1,0,0,0,0,0,0,202,300,0
999,2,0,0,0,0,0,0,202,300,0
999,3,0,0,0,0,0,0,202,300,0
1000,0,0,0,0,0,0,0,202,300,0
1000,1,0,0,0,0,0,0,202,300,0
1000,2,0,0,0,0,0,0,202,300,0
1000,3,0,0,0,0,0,0,202,300,0
1001,0,0,0,0,0,0,0,202,300,0
1001,1,0,0,0,0,0,0,202,300,0
1001,2,0,0,0,0,0,0,202,300,0
1001,3,0,0,0,0,0,0,202,300,0
1002,0,0,0,0,0,0,0,202,300,0
1002,1,0,0,0,0,0,0,202,300,0
1002,2,0,0,0,0,0,0,202,300,0
1002,3,0,0,0,0,0,0,202,300,0
1003,0,0,0,0,0,0,0,202,300,0
1003,1,0,0,0,0,0,0,202,300,0
1003,2,0,0,0,0,0,0,202,300,0
1003,3,0,0,0,0,0,0,202,300,0
1004,0,0,0,0,0,0,0,202,300,0
1004,1,0,0,0,0,0,0,202,300,0
1004,2,0,0,0,0,0,0,202,300,0
1004,3,0,0,0,0,0,0,202,300,0
1005,0,0,0,0,0,0,0,202,300,0
1005,1,0,0,0,0,0,0,202,300,0
1005,2,0,0,0,0,0,0,202,300,0
